window,symbol,checkpoint,path,direction,entry_price,sl_price,tp_price,one_R_dist,fee_drag_R_taker_taker,fee_drag_R_maker_taker,close_exit_4h_R,close_exit_4h_resolution,close_exit_8h_R,close_exit_8h_resolution,close_exit_24h_R,close_exit_24h_resolution,close_exit_48h_R,close_exit_48h_resolution,close_exit_100h_R,close_exit_100h_resolution
60d,LINK/USDT:USDT,2026-04-15T13:00:00+00:00,1h_continuation,LONG,9.159,8.66640447,10.14419106,0.4925955300000009,0.0185933477715479,0.0130153434400835,0.08323258637770935,close,0.24157750680360326,close,0.3369904716756124,close,0.9155584501548317,close,0.12586391110775869,close
60d,LINK/USDT:USDT,2026-04-16T03:00:00+00:00,15m_fast,LONG,9.277,8.78230817,10.26638366,0.4946918299999989,0.0187530891706863,0.0131271624194804,0.02425752614511641,close,-0.0646867363869747,close,0.3173693003985944,close,0.6670819689906761,close,-0.1475666173827831,close
60d,LINK/USDT:USDT,2026-04-16T12:30:00+00:00,15m_fast,LONG,9.314,8.84669827,10.24860346,0.4673017300000008,0.0199314477179444,0.0139520134025611,0.16263581990163054,close,0.5414060846725298,close,0.47292784471394894,close,0.15193609490810062,close,-0.164775764900335,close
60d,LINK/USDT:USDT,2026-04-16T13:00:00+00:00,aligned_trend,LONG,9.325,8.85769827,10.25960346,0.4673017299999991,0.0199549871129302,0.0139684909790511,0.027819284983173348,close,0.44510855973077734,close,0.609884324631113,close,0.09843746994046275,close,-0.24181378485373844,close
60d,LINK/USDT:USDT,2026-04-16T16:00:00+00:00,15m_fast,LONG,9.453,8.94579125,10.4674175,0.5072087500000002,0.0186372967737642,0.0130461077416349,0.3726276409860831,close,0.2819351992646038,close,0.5796429970894634,close,-0.1458965366823814,close,-0.26616260070434455,close
60d,LINK/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,LONG,9.43,8.86809707,10.55380585,0.5619029300000005,0.0167822581028363,0.0117475806719854,0.19754301690507392,close,0.6086460520859007,close,0.3167806937757037,close,-0.5677137152497119,close,-0.024915335465503508,close
60d,LINK/USDT:USDT,2026-04-17T10:00:00+00:00,aligned_trend,LONG,9.554,9.003733,10.654534,0.5502669999999998,0.0173624803958805,0.0121537362771163,0.4197962080226507,close,0.3216620295238487,close,-0.14901856735003327,close,-0.7868907275922415,close,-1.0,sl_first
60d,LINK/USDT:USDT,2026-04-18T20:00:00+00:00,4h_flip,SHORT,9.276,9.81994523,8.18810955,0.5439452300000003,0.0170531875056611,0.0119372312539628,-0.0018384203865515012,close,0.10295154164693959,close,0.18200361826869987,close,-0.07721365623520551,close,-0.014707363092421807,close
60d,LINK/USDT:USDT,2026-04-19T18:00:00+00:00,1h_continuation,SHORT,9.131,9.63862257,8.11575487,0.5076225700000006,0.0179877738690775,0.0125914417083542,0.076828735176215,close,-0.05909902705862611,close,-0.29352516772451426,close,-0.4136931894103898,close,-0.3309545515283118,close
60d,LINK/USDT:USDT,2026-04-20T05:30:00+00:00,15m_fast,SHORT,9.101,9.61242229,8.07815541,0.5114222899999987,0.0177954699627973,0.0124568289739581,-0.2346397533826684,close,-0.28938902917195897,close,-0.48296682571266203,close,-0.8349264557866664,close,-0.30503167939746856,close
60d,LINK/USDT:USDT,2026-04-21T12:00:00+00:00,adaptive_trend_route,LONG,9.409,9.000203724683244,10.226592550633512,0.4087962753167566,0.023016354522089,0.0161114481654623,0.009784824964220017,close,-0.3571461111940719,close,0.2739750989981909,close,-0.3693771423993502,close,-0.16634202439176202,close
60d,LINK/USDT:USDT,2026-04-22T00:00:00+00:00,adaptive_trend_route,LONG,9.392,8.98023599968261,10.215528000634777,0.4117640003173886,0.0228091819410162,0.0159664273587113,0.26957189048688474,close,0.2525718613570821,close,-0.2622861637169644,close,-0.11657162831865228,close,-0.18457174483786287,close
60d,LINK/USDT:USDT,2026-04-23T08:00:00+00:00,adaptive_trend_route,SHORT,9.232,9.595613288780376,8.504773422439246,0.3636132887803764,0.0253896111194554,0.0177727277836187,-0.07150453738148135,close,-0.3107697201579827,close,-0.1485094237923093,close,-0.4537787949209454,close,,insufficient
60d,LINK/USDT:USDT,2026-04-24T20:00:00+00:00,adaptive_trend_route,LONG,9.403,9.067560642003365,10.073878715993278,0.3354393579966377,0.0280318924295528,0.0196223247006869,-0.09539727297093378,close,0.05067980126580692,close,-0.3070599723751921,close,0.22060619374528373,close,,insufficient
60d,LINK/USDT:USDT,2026-04-26T00:00:00+00:00,adaptive_trend_route,LONG,9.342,9.06472222935288,9.89655554129424,0.2772777706471192,0.0336918461880206,0.0235842923316144,-0.0937687862222789,close,0.2704868833334963,close,0.4940893735558532,close,,insufficient,,insufficient
60d,LINK/USDT:USDT,2026-04-26T08:00:00+00:00,adaptive_trend_route,LONG,9.417,9.150138044697126,9.950723910605744,0.2668619553028737,0.0352879075224949,0.0247015352657464,0.17612102087260123,close,0.26230790342727617,close,-0.4309344127733813,close,,insufficient,,insufficient
60d,SOL/USDT:USDT,2026-02-27T12:00:00+00:00,4h_flip,SHORT,83.53,90.65889451,69.27221097,7.128894509999995,0.0117171042274267,0.0082019729591986,0.12484404121165782,close,0.2819511492532952,close,0.6761216613934733,close,-0.22443872577376592,close,-0.2033975952324765,close
60d,SOL/USDT:USDT,2026-02-28T06:00:00+00:00,15m_fast,SHORT,81.5,87.9269949,68.64601019,6.426994899999997,0.0126808876104756,0.0088766213273329,0.49167613311782743,close,0.11669528475897815,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-01T00:00:00+00:00,4h_flip,LONG,84.29,76.94834915,98.97330171,7.341650850000008,0.0114810690023484,0.0080367483016438,0.5026117525052276,close,0.31191894667668507,close,-0.1007947687950876,close,0.3132810381468896,close,0.7750300465460015,close
60d,SOL/USDT:USDT,2026-03-04T00:00:00+00:00,adaptive_trend_route,LONG,86.92,80.09072687349988,100.57854625300024,6.8292731265001265,0.0127275624198888,0.0089092936939222,-0.17717844602008326,close,0.06735709518118732,close,0.5710710243622469,close,0.2664998113690481,close,-0.6808923752011428,close
60d,SOL/USDT:USDT,2026-03-04T08:00:00+00:00,adaptive_trend_route,LONG,87.38,80.51470837561979,101.1105832487604,6.865291624380205,0.0127277914443858,0.00890945401107,0.34230155521065214,close,0.8011312994291829,close,0.397652444989395,close,0.18353189768741357,close,-0.6758634962457107,close
60d,SOL/USDT:USDT,2026-03-05T07:00:00+00:00,15m_fast,LONG,90.81,81.88602865,108.6579427,8.923971350000002,0.0101759627455549,0.0071231739218884,0.19834218764048314,close,0.016808659969531552,close,-0.3126410754333053,close,-0.7631131626167761,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-05T09:30:00+00:00,15m_fast,LONG,91.29,82.65631232,108.55737537,8.633687680000008,0.0105736972871365,0.0074015881009955,-0.011582536189218328,close,-0.3405265639629912,close,-0.4656179548065383,close,-0.7864542072478582,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-06T16:00:00+00:00,4h_flip,SHORT,84.57,92.21413797,69.28172407,7.644137970000003,0.0110633795899421,0.0077443657129595,-0.07456694296165448,close,-0.00915734387248473,close,0.11512089439693815,close,0.33751353130011563,close,-0.183146877449676,close
60d,SOL/USDT:USDT,2026-03-07T04:30:00+00:00,15m_fast,SHORT,84.23,91.14938087,70.39123825,6.919380869999998,0.0121730544368776,0.0085211381058143,-0.0173425920981266,close,-0.05202777629438392,close,0.2659197455046298,close,0.080932096457931,close,-0.11850771267054035,close
60d,SOL/USDT:USDT,2026-03-07T14:00:00+00:00,15m_fast,SHORT,84.24,90.51492534,71.69014931,6.27492534000001,0.0134248609243213,0.0093974026470249,0.10836782322576471,close,0.1625517348386482,close,0.35219542548373817,close,-0.13864706795061296,close,-0.4733124043831244,close
60d,SOL/USDT:USDT,2026-03-08T14:00:00+00:00,1h_continuation,SHORT,82.03,87.58758147,70.91483707,5.557581470000002,0.0147600175441062,0.0103320122808743,0.07197375371989023,close,-0.03058884533095322,close,-0.5541979036431466,close,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-08T22:30:00+00:00,15m_fast,SHORT,81.27,86.72597586,70.35804829,5.4559758600000094,0.0148955937645955,0.0104269156352168,-0.10997116105275574,close,-0.44721605494786654,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-09T16:00:00+00:00,4h_flip,LONG,85.01,79.02109056,96.98781889,5.9889094400000005,0.0141945709568117,0.0099361996697682,0.15194753053403937,close,-0.0166975308279179,close,0.5510185173212432,close,0.06011111098049921,close,0.6428549368747833,close
60d,SOL/USDT:USDT,2026-03-10T15:00:00+00:00,15m_fast,LONG,88.07,83.25282173,97.70435654,4.817178269999999,0.0182824871872553,0.0127977410310787,-0.39026996607289677,close,-0.5376591553876601,close,-0.3279928438272222,close,-0.539735059462517,close,-0.22627354415928422,close
60d,SOL/USDT:USDT,2026-03-11T00:00:00+00:00,adaptive_trend_route,LONG,85.83,80.6142235189506,96.2615529620988,5.215776481049403,0.0164558432118109,0.0115190902482676,-0.05176602198752056,close,-0.0843594432389232,close,0.13229094507922073,close,0.18597422714035416,close,0.3757829744279341,close
60d,SOL/USDT:USDT,2026-03-11T16:00:00+00:00,adaptive_trend_route,LONG,85.37,80.35307561757466,95.40384876485068,5.016924382425344,0.0170164015824231,0.0119114811076962,0.3747315798870268,close,0.22922410471812696,close,0.23121735780263344,close,0.8072674992247134,close,0.5521311044080134,close
60d,SOL/USDT:USDT,2026-03-15T00:00:00+00:00,1h_continuation,LONG,87.99,82.78138232,98.40723536,5.208617679999989,0.016893157725487,0.0118252104078409,-0.03839790368334138,close,0.03455811331501052,close,0.8236350340077206,close,1.5647145750962514,close,0.5183716997251387,close
60d,SOL/USDT:USDT,2026-03-15T00:00:00+00:00,aligned_trend,LONG,87.99,82.78138232,98.40723536,5.208617679999989,0.016893157725487,0.0118252104078409,-0.03839790368334138,close,0.03455811331501052,close,0.8236350340077206,close,1.5647145750962514,close,0.5183716997251387,close
60d,SOL/USDT:USDT,2026-03-15T03:00:00+00:00,aligned_trend,LONG,88.24,83.03138232,98.65723536,5.208617679999989,0.0169411551050911,0.0118588085735638,0.013439266289171668,close,0.03455811331501052,close,0.6162863541176657,close,1.3151282011545187,close,0.3033434390984138,close
60d,SOL/USDT:USDT,2026-03-15T05:00:00+00:00,aligned_trend,LONG,88.27,83.20199787,98.40600426,5.068002129999996,0.017417119751684,0.0121919838261788,0.03157062603681481,close,-0.009865820636503401,close,1.051696479851322,close,1.0793207776335332,close,0.20718223336658265,close
60d,SOL/USDT:USDT,2026-03-15T21:00:00+00:00,15m_fast,LONG,88.7,84.1259348,97.84813041,4.574065200000007,0.0193919404559427,0.0135743583191599,0.7192726505079087,close,1.0712571390543326,close,1.5347398196247806,close,1.3423507824068601,close,0.1464780169727359,close
60d,SOL/USDT:USDT,2026-03-15T21:00:00+00:00,1h_continuation,LONG,88.7,84.1259348,97.84813041,4.574065200000007,0.0193919404559427,0.0135743583191599,0.7192726505079087,close,1.0712571390543326,close,1.5347398196247806,close,1.3423507824068601,close,0.1464780169727359,close
60d,SOL/USDT:USDT,2026-03-15T21:00:00+00:00,aligned_trend,LONG,88.7,84.1259348,97.84813041,4.574065200000007,0.0193919404559427,0.0135743583191599,0.7192726505079087,close,1.0712571390543326,close,1.5347398196247806,close,1.3423507824068601,close,0.1464780169727359,close
60d,SOL/USDT:USDT,2026-03-16T11:00:00+00:00,15m_fast,LONG,93.87,88.36122768,104.88754464,5.508772320000006,0.017040094334485,0.0119280660341395,-0.05264330837329032,close,0.08531846529464089,close,-0.06353502734707471,close,-0.014522291965044983,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-16T18:30:00+00:00,15m_fast,LONG,94.72,89.09014019,105.97971962,5.629859809999999,0.0168245752463949,0.0117772026724764,0.30551382415328726,close,0.047958565419410695,close,0.03374862010995577,close,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-18T12:00:00+00:00,4h_flip,SHORT,91.95,97.75515322,80.33969355,5.805153219999994,0.0158393752094626,0.0110875626466238,0.454768358379351,close,0.39619970616382794,close,0.40825795809055443,close,0.4943883289957345,close,0.7613924788017923,close
60d,SOL/USDT:USDT,2026-03-19T04:30:00+00:00,15m_fast,SHORT,89.89,95.90032412,77.86935177,6.010324119999993,0.0149559321935536,0.0104691525354875,0.12644908740795263,close,0.1497423403515228,close,0.04991411345050681,close,-0.10981104959111546,close,0.6172712030046057,close
60d,SOL/USDT:USDT,2026-03-19T05:00:00+00:00,aligned_trend,SHORT,89.86,95.87032412,77.83935177,6.010324120000007,0.0149509407822085,0.010465658547546,0.08984540421091394,close,0.29615707313967604,close,0.10648344202774872,close,-0.061560739922292926,close,0.6588662975466936,close
60d,SOL/USDT:USDT,2026-03-19T08:00:00+00:00,aligned_trend,SHORT,89.37,95.40530097,77.29939807,6.035300969999994,0.0148078779242719,0.0103655145469903,-0.0347952821315544,close,0.2965883572165926,close,0.009941509180444787,close,-0.12095502836207196,close,0.10438584639466791,close
60d,SOL/USDT:USDT,2026-03-19T12:30:00+00:00,15m_fast,SHORT,88.99,94.89849375,77.17301249,5.908493750000005,0.0150613682209615,0.010542957754673,0.264026681927181,close,0.04061948952725806,close,-0.037234532066653815,close,-0.18109522414236395,close,-0.08800889397572939,close
60d,SOL/USDT:USDT,2026-03-19T13:00:00+00:00,aligned_trend,SHORT,88.08,93.98849375,76.26301249,5.908493750000005,0.014907352656504,0.0104351468595528,0.07616154286361096,close,-0.14555317080601105,close,-0.1692478730302455,close,-0.34526566098170186,close,-0.3740377993968439,close
60d,SOL/USDT:USDT,2026-03-22T00:00:00+00:00,1h_continuation,SHORT,87.5,92.29729511,77.90540979,4.797295109999993,0.0182394449358776,0.0127676114551143,-0.2313803871865621,close,-0.03126761989007716,close,0.2814085790106826,close,-0.8129581171419765,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-22T12:00:00+00:00,1h_continuation,SHORT,86.79,91.67393125,77.0221375,4.883931249999989,0.0177705204183617,0.0124393642928532,-0.15151728435980677,close,-0.0081901234789069,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-22T19:00:00+00:00,15m_fast,SHORT,86.95,91.68436473,77.48127054,4.734364729999996,0.0183657164073204,0.0128560014851242,0.05491761087870502,close,0.06336647409081164,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-23T07:00:00+00:00,15m_fast,SHORT,85.67,90.50325048,76.00349904,4.833250480000004,0.0177251314316323,0.0124075920021426,-0.07034603346276462,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-23T07:00:00+00:00,aligned_trend,SHORT,85.67,90.50325048,76.00349904,4.833250480000004,0.0177251314316323,0.0124075920021426,-0.07034603346276462,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-23T16:00:00+00:00,4h_flip,LONG,89.91,83.40794778,102.91410445,6.502052219999996,0.0138279418494119,0.0096795592945883,0.2199305621694942,close,0.2291584179248579,close,-0.03691142302145261,close,0.27837364862012803,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-24T07:30:00+00:00,15m_fast,LONG,91.14,84.88884886,103.64230229,6.251151140000005,0.0145797146731601,0.0102058002712121,0.04639145551038557,close,-0.20636199175309097,close,0.1599705362427054,close,-0.3519351797339524,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-25T00:00:00+00:00,1h_continuation,LONG,90.75,84.46086509,103.32826981,6.289134910000001,0.0144296475268329,0.010100753268783,0.14469398621948093,close,0.16218446807018738,close,0.14310394241487268,close,-0.6805387483729459,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-25T11:30:00+00:00,15m_fast,LONG,92.97,87.00033776,104.90932448,5.969662240000005,0.0155737454251682,0.0109016217976178,-0.21944290101076155,close,-0.20771694446820058,close,-0.907924063723913,close,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-26T04:00:00+00:00,adaptive_trend_route,LONG,91.01,86.39071359139412,100.24857281721178,4.619286408605888,0.0197021773385701,0.0137915241369991,-0.42647279812090066,close,-0.7576927885396716,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-27T04:30:00+00:00,15m_fast,SHORT,86.0,91.38782406,75.22435187,5.38782406,0.0159619169153047,0.0111733418407133,0.05568110551850447,close,0.5382506866788828,close,0.6236283818072559,close,0.6032119764504709,close,0.5363946498282649,close
60d,SOL/USDT:USDT,2026-03-28T09:30:00+00:00,15m_fast,SHORT,83.1,88.09454481,73.11091037,4.994544810000008,0.0166381528570167,0.0116467069999117,0.07207864053581269,close,-0.030032766889923138,close,0.1521660189089363,close,-0.226246843904081,close,-0.036039320267907765,close
60d,SOL/USDT:USDT,2026-03-28T11:00:00+00:00,aligned_trend,SHORT,82.97,87.96454481,72.98091037,4.994544810000008,0.0166121244590455,0.0116284871213318,-0.04004368918656324,close,-0.06807427161715722,close,0.18019660133953314,close,-0.18219878579885945,close,-0.07408082499514185,close
60d,SOL/USDT:USDT,2026-03-29T00:00:00+00:00,1h_continuation,SHORT,82.0,86.80802099,72.38395802,4.808020990000003,0.017054834030581,0.0119383838214067,-0.19342677620049373,close,-0.07903459672708193,close,0.1372706153680906,close,-0.10607274823898072,close,0.6364364894338784,close
60d,SOL/USDT:USDT,2026-03-29T06:30:00+00:00,15m_fast,SHORT,82.34,87.10459092,72.81081816,4.764590920000003,0.0172816515378827,0.0120971560765178,0.056668033947395016,close,0.10284198753415934,close,-0.24975911258295327,close,-0.16580646969792562,close,0.7282891770276044,close
60d,SOL/USDT:USDT,2026-03-29T13:30:00+00:00,15m_fast,SHORT,82.01,86.46584625,73.09830749,4.455846249999993,0.018405033611741,0.0128835235282187,0.1840278936913518,close,0.022442426059922662,close,-0.5633048941040087,close,0.23564547362917043,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-29T14:00:00+00:00,aligned_trend,SHORT,81.86,86.31584625,72.94830749,4.455846250000008,0.018371369972651,0.0128599589808557,0.08079273381571432,close,-0.05386182254380848,close,-0.471290947258333,close,0.013465455635952917,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-29T22:30:00+00:00,15m_fast,SHORT,81.7,86.03519396,73.02961207,4.335193959999998,0.0188457542508663,0.0131920279756064,-0.22375008106903693,close,-0.4221264416044719,close,-0.2698841184028597,close,-0.2076031680021975,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-29T23:00:00+00:00,aligned_trend,SHORT,80.85,85.18519396,72.17961207,4.335193960000012,0.0186496845921975,0.0130547792145382,-0.5628352554726306,close,-0.5951290816063061,close,-0.44058005653800214,close,-0.4313532490712363,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-30T08:00:00+00:00,4h_flip,LONG,83.98,79.08685454,93.76629092,4.8931454599999995,0.0171627842839562,0.0120139489987693,0.047004529474991286,close,0.09605273414455145,close,-0.19006179309453983,close,-0.03678615350217012,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-03-31T12:00:00+00:00,4h_flip,SHORT,80.78,86.23178406,69.87643188,5.451784059999994,0.0148171679419012,0.0103720175593308,-0.009171309694169584,close,-0.3466755064396301,close,-0.4640682705250075,close,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-01T14:00:00+00:00,1h_continuation,SHORT,82.64,87.80223151,72.31553699,5.162231509999998,0.016008580754256,0.0112060065279792,-0.33706353475805184,close,0.15884603362161254,close,0.9588876419841165,close,0.5947040527053016,close,0.5404639436637756,close
60d,SOL/USDT:USDT,2026-04-01T21:00:00+00:00,1h_continuation,SHORT,82.54,88.08427104,71.45145791,5.544271039999998,0.014887439557789,0.0104212076904523,0.17675903521484482,close,0.6799811864897592,close,0.6132456323780315,close,0.4310756062892628,close,0.043287926991392035,close
60d,SOL/USDT:USDT,2026-04-01T21:00:00+00:00,aligned_trend,SHORT,82.54,88.08427104,71.45145791,5.544271039999998,0.014887439557789,0.0104212076904523,0.17675903521484482,close,0.6799811864897592,close,0.6132456323780315,close,0.4310756062892628,close,0.043287926991392035,close
60d,SOL/USDT:USDT,2026-04-05T07:00:00+00:00,1h_continuation,SHORT,79.55,82.67568854,73.29862292,3.1256885399999987,0.0254503924437717,0.0178152747106402,-0.07678308216851612,close,0.0959788527106406,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-05T12:30:00+00:00,15m_fast,SHORT,79.53,82.55776206,73.47447588,3.0277620600000006,0.0262669253474957,0.018386847743247,-0.006605538877779589,close,-0.09908308316671262,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-06T00:00:00+00:00,4h_flip,LONG,81.85,78.44694124,88.65611752,3.4030587599999933,0.0240518914812978,0.0168363240369085,0.06464772297966412,close,-0.023508262901695665,close,-0.5553827110525721,close,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-07T08:00:00+00:00,adaptive_trend_route,SHORT,79.81,83.22553426628447,72.97893146743107,3.415534266284467,0.0233667689379735,0.0163567382565814,0.18737917704928023,close,0.28985216449810774,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-09T16:00:00+00:00,1h_continuation,LONG,83.69,78.93364407,93.20271186,4.756355929999998,0.0175954031261911,0.0123167821883338,0.09040534525346319,close,-0.0840979955846138,close,0.10722494437038595,close,0.19763028962384616,close,0.07989309580538385,close
60d,SOL/USDT:USDT,2026-04-10T14:00:00+00:00,1h_continuation,LONG,84.22,79.5844567,93.49108661,4.635543299999995,0.0181683126549589,0.0127178188584712,0.12943466626662617,close,0.2092527104643807,close,-0.03451591100443324,close,-0.509109687315401,close,0.21140995490215894,close
60d,SOL/USDT:USDT,2026-04-10T16:00:00+00:00,aligned_trend,LONG,84.2,79.41128122,93.77743756,4.788718779999996,0.0175829911649144,0.0123080938154401,0.2526771889494824,close,0.1211179913972728,close,0.08979437293245959,close,-0.5533839262116803,close,-0.06055899569863789,close
60d,SOL/USDT:USDT,2026-04-10T19:30:00+00:00,15m_fast,LONG,85.18,80.39128122,94.75743756,4.788718780000011,0.0177876388055512,0.0124513471638858,-0.07308844308456296,close,-0.0856178904704882,close,0.12529447385924655,close,-0.6306488517582157,close,-0.3132361846481193,close
60d,SOL/USDT:USDT,2026-04-11T09:30:00+00:00,15m_fast,LONG,84.61,80.32653173,93.17693654,4.28346827,0.0197526851296134,0.0138268795907294,-0.13773885151249257,close,0.04669113610593007,close,-0.576635530908228,close,-0.6233266670141581,close,-0.21477922608727568,close
60d,SOL/USDT:USDT,2026-04-11T13:00:00+00:00,15m_fast,LONG,84.18,79.98606518,92.56786965,4.19393482000001,0.0200718426997393,0.0140502898898175,0.17882967480166947,close,0.2861274796826685,close,-0.5269514417489213,close,-0.4005784715557413,close,0.07868505691273417,close
60d,SOL/USDT:USDT,2026-04-11T16:00:00+00:00,aligned_trend,LONG,84.63,80.50848909,92.87302182,4.121510909999998,0.0205337318881439,0.0143736123217007,0.32997607666165324,close,0.0630836617147291,close,-0.747298761851391,close,-0.48768523094847077,close,0.20623504791353542,close
60d,SOL/USDT:USDT,2026-04-12T04:00:00+00:00,4h_flip,SHORT,82.27,86.88760549,73.03478902,4.6176054900000025,0.0178165935089443,0.012471615456261,0.008662498363408698,close,0.02598749509022917,close,0.08879060822495609,close,-0.8142748461605808,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-12T13:00:00+00:00,15m_fast,SHORT,81.97,86.13992514,73.63014972,4.169925140000004,0.0196574272314154,0.0137601990619908,0.035971868789952795,close,-0.16067434726178348,close,-0.12710060305782866,close,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-13T00:00:00+00:00,1h_continuation,SHORT,81.49,85.57194079,73.32611841,4.081940790000004,0.0199635428812772,0.0139744800168941,-0.0906431570262939,close,-0.15433834845017655,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-13T09:00:00+00:00,15m_fast,SHORT,81.82,85.78427548,73.89144904,3.964275480000012,0.0206393325622264,0.0144475327935584,-0.17153197436218653,close,-0.3783793552107018,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-14T00:00:00+00:00,4h_flip,LONG,86.5,82.0087726,95.48245481,4.4912274,0.0192597684989185,0.013481837949243,-0.10464845311551112,close,-0.14027345843142913,close,-0.6323438443575589,close,-0.36738286732041353,close,0.39410162130735044,close
60d,SOL/USDT:USDT,2026-04-14T09:00:00+00:00,15m_fast,LONG,86.09,81.83756413,94.59487175,4.252435869999999,0.0202448673258886,0.014171407128122,-0.039977087297027654,close,-0.2586752707454725,close,-0.7078296044944249,close,-0.2586752707454725,close,0.17636950278100258,close
60d,SOL/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,LONG,87.28,83.12559526,95.58880948,4.154404740000004,0.0210090266746614,0.014706318672263,-0.5006734129616838,close,-0.847293468089003,close,-1.0,sl_first,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-15T08:00:00+00:00,4h_flip,SHORT,82.88,87.15370134,74.33259732,4.273701340000002,0.0193930257185449,0.0135751180029814,-0.15443287855019144,close,-0.2480285625200009,close,-0.5311555065286825,close,-1.0,sl_first,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-16T16:00:00+00:00,4h_flip,LONG,86.57,82.15200924,95.40598153,4.417990759999995,0.0195948802753947,0.0137164161927762,0.7922153282185688,close,0.5568142021193386,close,0.7559997703571493,close,0.02942514076240617,close,-0.18560473403977742,close
60d,SOL/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,LONG,88.1,82.97354019,98.35291961,5.12645981,0.0171853488109175,0.0120297441676422,-0.031210622131064087,close,0.32966219625937376,close,0.0643719081453235,close,-0.6983376701825734,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-17T10:00:00+00:00,aligned_trend,LONG,88.65,83.64543018,98.65913964,5.00456982,0.0177138102151605,0.0123996671506123,0.287737018723419,close,0.20980824281915944,close,-0.21780093778370013,close,-0.8192512338652932,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-17T13:00:00+00:00,15m_fast,LONG,88.82,83.69718517,99.06562967,5.122814829999996,0.0173381242436982,0.0121366869705887,0.3064721353592257,close,0.025376673628472683,close,-0.386506259879784,close,-0.601231959813,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-17T13:00:00+00:00,aligned_trend,LONG,88.82,83.69718517,99.06562967,5.122814829999996,0.0173381242436982,0.0121366869705887,0.3064721353592257,close,0.025376673628472683,close,-0.386506259879784,close,-0.601231959813,close,-1.0,sl_first
60d,SOL/USDT:USDT,2026-04-19T04:00:00+00:00,4h_flip,SHORT,85.55,89.88044004,76.88911993,4.330440039999999,0.0197554981040679,0.0138288486728475,0.16857409253032957,close,0.002309234144248977,close,0.23554188271360899,close,0.0946785999142934,close,-0.06927702432753167,close
60d,SOL/USDT:USDT,2026-04-19T21:00:00+00:00,1h_continuation,SHORT,84.9,89.30706471,76.08587058,4.40706471,0.0192645231206509,0.0134851661844556,0.22010114755042906,close,0.0839561078285153,close,-0.22917748353188824,close,-0.10664694778216652,close,-0.2859045834160195,close
