window,symbol,checkpoint,path,route,regime,direction,confidence,entry_price,atr_4h,sl_price,tp_price,one_R_dist,live_allowed,suppressed_flag,run_length,one_r_before_sl,two_r_before_sl,sl_first,unresolved,mfe_4h,mae_4h,mfe_8h,mae_8h,mfe_24h,mae_24h,mfe_48h,mae_48h,time_to_sl_min,time_to_1r_min,time_to_tp_min,fee_drag_R_taker_taker,fee_drag_R_maker_taker,truncated_4h,truncated_8h,truncated_24h,truncated_48h,forward_bars
14d,ETH/USDT:USDT,2026-04-13T20:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,84.92,2261.2,38.018034238841516,2147.14589728,2489.30820543,114.05410271999972,False,(allowed),8,True,,,False,134.6500000000001,14.809999999999945,134.6500000000001,14.809999999999945,155.20000000000027,14.809999999999945,155.20000000000027,14.809999999999945,,195.0,,0.01982567874433413,0.01387797512103389,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,49.38,2390.33,42.67746345000921,2262.29760965,2646.3947807,128.0323903499998,False,ALLOW_15M_FAST,1,,,,True,26.070000000000164,67.7199999999998,26.070000000000164,88.73000000000002,26.070000000000164,88.73000000000002,26.070000000000164,102.32999999999993,,,,0.018669728757430826,0.013068810130201577,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-15T19:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,72.3,2357.12,41.570599622319584,2232.40820113,2606.54359773,124.71179886999971,False,(allowed),6,,,,True,27.550000000000182,9.940000000000055,27.550000000000182,13.849999999999909,27.550000000000182,74.42000000000007,106.74000000000024,74.42000000000007,,,,0.018900537249543447,0.013230376074680413,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-16T12:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,58.35,2339.64,38.504607298242355,2224.12617811,2570.66764379,115.51382188999969,False,ALLOW_15M_FAST,1,,,,True,12.360000000000127,56.940000000000055,24.0300000000002,56.940000000000055,37.320000000000164,56.940000000000055,124.22000000000025,56.940000000000055,,,,0.020254199555685793,0.014177939688980058,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-16T20:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,69.8,2358.39,41.586829762259995,2233.62951071,2607.91097857,124.7604892899999,False,(allowed),8,,,,True,5.2800000000002,24.940000000000055,5.2800000000002,36.039999999999964,105.47000000000025,44.309999999999945,105.47000000000025,44.309999999999945,,,,0.018903340419882717,0.013232338293917902,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-16T20:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,47.35,2358.39,41.586829762259995,2233.62951071,2607.91097857,124.7604892899999,False,ALLOW_ALIGNED_TREND,2,,,,True,5.2800000000002,24.940000000000055,5.2800000000002,36.039999999999964,105.47000000000025,44.309999999999945,105.47000000000025,44.309999999999945,,,,0.018903340419882717,0.013232338293917902,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,54.19,2336.22,39.82670525419359,2216.73988424,2575.18023153,119.48011575999999,False,ALLOW_15M_FAST,1,True,,,False,40.74000000000024,7.379999999999654,120.10000000000036,7.379999999999654,127.64000000000033,7.379999999999654,127.64000000000033,44.929999999999836,,420.0,,0.01955321172179621,0.013687248205257345,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-17T13:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,58.56,2370.72,39.33578157121797,2252.71265529,2606.73468943,118.00734470999987,False,ALLOW_15M_FAST,2,,,,True,93.14000000000033,5.379999999999654,93.14000000000033,5.379999999999654,93.14000000000033,29.199999999999818,93.14000000000033,79.42999999999984,,,,0.020089597014711125,0.014062717910297786,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-19T04:00:00+00:00,4h_flip,supertrend_trend,ranging,SHORT,66.4,2338.6,37.67585531824399,2432.7896383,2150.22072341,94.1896383000003,False,(allowed),8,,,,True,47.309999999999945,6.2800000000002,47.309999999999945,6.2800000000002,87.69000000000005,10.320000000000164,87.69000000000005,10.320000000000164,,,,0.024828633406058984,0.017380043384241286,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-19T16:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,50.01,2329.47,37.71237759992058,2442.6071328,2103.1957344,113.13713280000002,False,ALLOW_15M_FAST,1,,,,True,43.16999999999962,0.580000000000382,78.55999999999995,0.580000000000382,78.55999999999995,2.4100000000003092,78.55999999999995,17.370000000000346,,,,0.020589791718674342,0.014412854203072041,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-20T05:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,56.72,2265.01,38.55359460168567,2380.67078381,2033.68843239,115.66078380999988,False,ALLOW_15M_FAST,2,,,,True,2.950000000000273,66.86999999999989,2.950000000000273,66.86999999999989,2.950000000000273,81.82999999999993,2.950000000000273,131.40999999999985,,,,0.019583215030954775,0.013708250521668342,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-22T12:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,85.0,2397.59,40.12630286333019,2297.2742428416745,2598.221514316651,100.3157571583256,False,ALLOW_ADAPTIVE_TREND_ROUTE,16,,,,True,25.409999999999854,8.829999999999927,25.409999999999854,14.300000000000182,25.409999999999854,93.69000000000005,25.409999999999854,114.2800000000002,,,,0.023900432672964326,0.01673030287107503,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-23T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,71.39,2373.04,38.52336275172609,2276.731593120685,2565.6568137586305,96.30840687931504,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,,,,True,8.809999999999945,43.039999999999964,8.809999999999945,43.039999999999964,8.809999999999945,89.73000000000002,8.809999999999945,89.73000000000002,,,,0.024640008872472353,0.017248006210730644,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-23T20:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,69.46,2311.78,38.66877174721958,2408.451929368049,2118.4361412639023,96.67192936804895,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,,,,True,0.36000000000012733,25.980000000000018,13.240000000000236,25.980000000000018,13.340000000000146,25.980000000000018,13.340000000000146,25.980000000000018,,,,0.02391366361582173,0.01673956453107521,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-24T22:30:00+00:00,15m_fast,supertrend_trend,ranging,SHORT,55.06,2311.85,34.13202306601966,2397.18005767,2141.18988467,85.33005767000031,False,ALLOW_15M_FAST,1,,,,True,6.650000000000091,8.150000000000091,6.650000000000091,8.150000000000091,12.86999999999989,10.36999999999989,12.86999999999989,68.13999999999987,,,,0.027093032199048683,0.01896512253933408,False,False,False,False,192
14d,ETH/USDT:USDT,2026-04-26T16:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,74.67,2347.0,24.466519936258546,2285.8337001593536,2469.332599681293,61.16629984064639,False,ALLOW_ADAPTIVE_TREND_ROUTE,24,,,,True,29.51000000000022,7.889999999999873,32.98999999999978,7.889999999999873,56.98999999999978,36.909999999999854,56.98999999999978,36.909999999999854,,,,0.03837080232275822,0.026859561625930752,False,False,True,True,64
14d,LINK/USDT:USDT,2026-04-14T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,50.54,9.219,0.18119801204702174,8.67540596,10.30618807,0.5435940399999986,False,ALLOW_15M_FAST,1,,,,True,0.03300000000000125,0.05599999999999916,0.07399999999999984,0.15899999999999892,0.07399999999999984,0.2969999999999988,0.1509999999999998,0.2969999999999988,,,,0.016959347089235976,0.011871542962465183,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,52.59,9.235,0.17051257161197284,8.72346229,10.25807543,0.5115377099999989,False,ALLOW_15M_FAST,1,,,,True,0.05799999999999983,0.21199999999999974,0.05799999999999983,0.31299999999999883,0.05799999999999983,0.31299999999999883,0.19700000000000095,0.31299999999999883,,,,0.018053409982227937,0.012637386987559555,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-15T13:00:00+00:00,1h_continuation,supertrend_trend,trending,LONG,63.47,9.159,0.16419851080728148,8.66640447,10.14419106,0.4925955300000009,False,(allowed),6,,,,True,0.08699999999999974,0.05900000000000105,0.21099999999999852,0.05900000000000105,0.21099999999999852,0.05900000000000105,0.5179999999999989,0.05900000000000105,,,,0.018593347771547954,0.013015343440083569,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-16T03:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,53.34,9.277,0.16489727705670457,8.78230817,10.26638366,0.49469182999999894,False,ALLOW_15M_FAST,1,,,,True,0.08200000000000074,0.016000000000000014,0.08200000000000074,0.06999999999999851,0.40000000000000036,0.15499999999999936,0.588000000000001,0.15499999999999936,,,,0.01875308917068636,0.013127162419480453,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-16T12:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,54.44,9.314,0.155767244057427,8.84669827,10.24860346,0.46730173000000086,False,ALLOW_15M_FAST,1,,,,True,0.1720000000000006,0.19200000000000017,0.36299999999999955,0.19200000000000017,0.36299999999999955,0.19200000000000017,0.5510000000000002,0.19200000000000017,,,,0.01993144771794443,0.0139520134025611,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-16T13:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,45.49,9.325,0.155767244057427,8.85769827,10.25960346,0.4673017299999991,False,ALLOW_ALIGNED_TREND,2,,,,True,0.16100000000000136,0.2029999999999994,0.3520000000000003,0.2029999999999994,0.3520000000000003,0.2029999999999994,0.5400000000000009,0.2029999999999994,,,,0.019954987112930266,0.013968490979051184,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-16T16:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,46.04,9.453,0.16906958376761083,8.94579125,10.4674175,0.5072087500000002,False,ALLOW_15M_FAST,1,,,,True,0.19899999999999984,0.1529999999999987,0.2240000000000002,0.1529999999999987,0.4120000000000008,0.1529999999999987,0.4120000000000008,0.1529999999999987,,,,0.018637296773764245,0.013046107741634972,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,57.55,9.43,0.18730097505008775,8.86809707,10.55380585,0.5619029300000005,False,ALLOW_15M_FAST,1,,,,True,0.1739999999999995,0.0030000000000001137,0.4350000000000005,0.0030000000000001137,0.4350000000000005,0.0030000000000001137,0.4350000000000005,0.3349999999999991,,,,0.01678225810283636,0.011747580671985452,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-17T10:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,49.03,9.554,0.18342233397508154,9.003733,10.654534,0.5502669999999998,False,ALLOW_ALIGNED_TREND,4,,,,True,0.24799999999999933,0.10400000000000098,0.31099999999999994,0.10400000000000098,0.31099999999999994,0.12400000000000055,0.31099999999999994,0.45899999999999963,,,,0.01736248039588055,0.012153736277116385,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-18T20:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,77.55,9.276,0.18131507526966104,9.81994523,8.18810955,0.5439452300000003,False,(allowed),8,,,,True,0.018000000000000682,0.06600000000000072,0.11899999999999977,0.06600000000000072,0.18099999999999916,0.09399999999999942,0.2829999999999995,0.09399999999999942,,,,0.017053187505661177,0.011937231253962824,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-19T18:00:00+00:00,1h_continuation,supertrend_trend,trending,SHORT,65.65,9.131,0.16920752186979054,9.63862257,8.11575487,0.5076225700000006,False,(allowed),6,,,,True,0.0519999999999996,0.0730000000000004,0.1379999999999999,0.0730000000000004,0.1379999999999999,0.22799999999999976,0.1379999999999999,0.35599999999999987,,,,0.01798777386907755,0.012591441708354287,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-20T05:30:00+00:00,15m_fast,supertrend_trend,trending,SHORT,57.11,9.101,0.1704740982317528,9.61242229,8.07815541,0.5114222899999987,False,ALLOW_15M_FAST,2,,,,True,0.008000000000000895,0.2579999999999991,0.008000000000000895,0.2579999999999991,0.008000000000000895,0.3009999999999984,0.008000000000000895,0.4549999999999983,,,,0.01779546996279733,0.012456828973958129,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-21T12:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,75.05,9.409,0.16351851012670243,9.000203724683244,10.226592550633512,0.40879627531675666,False,ALLOW_ADAPTIVE_TREND_ROUTE,16,,,,True,0.06599999999999895,0.08200000000000074,0.06599999999999895,0.17600000000000016,0.14699999999999847,0.17600000000000016,0.14699999999999847,0.27000000000000135,,,,0.02301635452208907,0.01611144816546235,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-22T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,69.53,9.392,0.16470560012695531,8.98023599968261,10.215528000634777,0.4117640003173886,False,ALLOW_ADAPTIVE_TREND_ROUTE,48,,,,True,0.1330000000000009,0.019999999999999574,0.1639999999999997,0.019999999999999574,0.1639999999999997,0.12399999999999878,0.1639999999999997,0.2530000000000001,,,,0.022809181941016277,0.015966427358711392,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-23T08:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,SHORT,76.53,9.232,0.1454453155121505,9.595613288780376,8.504773422439246,0.36361328878037646,False,ALLOW_ADAPTIVE_TREND_ROUTE,16,,,,True,0.07399999999999984,0.04100000000000037,0.07399999999999984,0.15300000000000047,0.08699999999999974,0.1590000000000007,0.08699999999999974,0.2110000000000003,,,,0.025389611119455414,0.01777272778361879,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-24T20:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,75.35,9.403,0.13417574319865538,9.067560642003363,10.073878715993278,0.3354393579966377,False,ALLOW_ADAPTIVE_TREND_ROUTE,48,,,,True,0.0389999999999997,0.0519999999999996,0.0389999999999997,0.06400000000000006,0.03999999999999915,0.12100000000000044,0.13199999999999967,0.12100000000000044,,,,0.0280318924295528,0.01962232470068696,False,False,False,False,192
14d,LINK/USDT:USDT,2026-04-26T00:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,60.65,9.342,0.11091110825884756,9.064722229352881,9.896555541294239,0.2772777706471192,False,ALLOW_ADAPTIVE_TREND_ROUTE,8,,,,True,0.0,0.04800000000000004,0.07699999999999996,0.04800000000000004,0.19299999999999962,0.04800000000000004,0.24599999999999866,0.05000000000000071,,,,0.033691846188020624,0.023584292331614434,False,False,False,True,128
14d,LINK/USDT:USDT,2026-04-26T08:00:00+00:00,adaptive_trend_route,adaptive_trend,ranging,LONG,63.9,9.417,0.10674478212114923,9.150138044697126,9.950723910605745,0.2668619553028737,False,ALLOW_ADAPTIVE_TREND_ROUTE,48,,,,True,0.06799999999999962,0.01699999999999946,0.08099999999999952,0.01699999999999946,0.17099999999999937,0.125,0.17099999999999937,0.125,,,,0.03528790752249499,0.024701535265746494,False,False,False,True,96
14d,SOL/USDT:USDT,2026-04-13T09:00:00+00:00,15m_fast,supertrend_trend,trending,SHORT,50.66,81.82,1.3214251599540763,85.78427548,73.89144904,3.964275480000012,False,ALLOW_15M_FAST,1,False,False,True,False,0.20999999999999375,0.9500000000000028,0.20999999999999375,2.1300000000000097,0.20999999999999375,4.980000000000004,0.20999999999999375,5.820000000000007,795.0,,,0.020639332562226415,0.014447532793558489,False,False,False,False,192
14d,SOL/USDT:USDT,2026-04-14T00:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,73.85,86.5,1.4970758015787275,82.0087726,95.48245481,4.4912274,True,(allowed),8,,,,True,0.23000000000000398,0.8499999999999943,0.23000000000000398,1.0999999999999943,1.1400000000000006,3.239999999999995,1.1400000000000006,3.9000000000000057,,,,0.019259768498918584,0.013481837949243007,False,False,False,False,192
14d,SOL/USDT:USDT,2026-04-14T09:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,54.1,86.09,1.4174786248306372,81.83756413,94.59487175,4.252435869999999,False,ALLOW_15M_FAST,1,,,,True,0.4299999999999926,0.5400000000000063,1.5499999999999972,1.3900000000000006,1.5499999999999972,3.490000000000009,1.5499999999999972,3.490000000000009,,,,0.020244867325888684,0.01417140712812208,False,False,False,False,192
14d,SOL/USDT:USDT,2026-04-14T14:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,55.0,87.28,1.384801580199877,83.12559526,95.58880948,4.154404740000004,False,ALLOW_15M_FAST,1,False,False,True,False,0.35999999999999943,2.6200000000000045,0.35999999999999943,3.9200000000000017,0.35999999999999943,4.680000000000007,0.35999999999999943,4.680000000000007,750.0,,,0.021009026674661438,0.014706318672263007,False,False,False,False,192
14d,SOL/USDT:USDT,2026-04-15T08:00:00+00:00,4h_flip,supertrend_trend,trending,SHORT,73.21,82.88,1.424567113251088,87.15370134,74.33259732,4.273701340000002,True,(allowed),8,,,,True,0.19999999999998863,0.7700000000000102,0.19999999999998863,1.5900000000000034,0.19999999999998863,2.930000000000007,0.19999999999998863,7.700000000000003,,,,0.019393025718544933,0.013575118002981454,False,False,False,False,192
14d,SOL/USDT:USDT,2026-04-16T16:00:00+00:00,4h_flip,supertrend_trend,trending,LONG,90.08,86.57,1.472663587820506,82.15200924,95.40598153,4.417990759999995,True,(allowed),8,,,,True,3.5700000000000074,0.9899999999999949,4.010000000000005,0.9899999999999949,4.140000000000001,0.9899999999999949,4.140000000000001,0.9899999999999949,,,,0.019594880275394713,0.013716416192776297,False,False,False,False,192
14d,SOL/USDT:USDT,2026-04-17T07:30:00+00:00,15m_fast,supertrend_trend,trending,LONG,59.23,88.1,1.7088199352921465,82.97354019,98.35291961,5.12645981,False,ALLOW_15M_FAST,1,,,,True,1.3800000000000097,0.8399999999999892,2.6099999999999994,0.8399999999999892,2.6099999999999994,0.8399999999999892,2.6099999999999994,3.819999999999993,,,,0.017185348810917527,0.012029744167642268,False,False,False,False,192
14d,SOL/USDT:USDT,2026-04-17T10:00:00+00:00,aligned_trend,supertrend_trend,trending,LONG,51.11,88.65,1.668189939914136,83.64543018,98.65913964,5.00456982,False,ALLOW_ALIGNED_TREND,2,,,,True,1.8299999999999983,1.3900000000000006,2.059999999999988,1.3900000000000006,2.059999999999988,1.6099999999999994,2.059999999999988,4.3700000000000045,,,,0.01771381021516051,0.012399667150612357,False,False,False,False,192
14d,SOL/USDT:USDT,2026-04-17T13:00:00+00:00,15m_fast,supertrend_trend,trending,LONG,66.68,88.82,1.7076049442059833,83.69718517,99.06562967,5.122814829999996,False,ALLOW_15M_FAST,2,,,,True,1.8900000000000006,0.30999999999998806,1.8900000000000006,0.36999999999999034,1.8900000000000006,2.5999999999999943,1.8900000000000006,4.539999999999992,,,,0.017338124243698277,0.012136686970588794,False,False,False,False,192
